time, Vca, Voa, VoVca, Vcn, Von, VoVcn, Tbv, Vbv,
139.287126, 1.661279, 1.587158, -0.074121,   1.654834, 1.662085, 0.007251,   1.669336, 0.035449,
139.311567, 1.661279, 1.587158, -0.074121,   1.658057, 1.637915, -0.020142,   1.668530, 0.037866,
139.336127, 1.661279, 1.587158, -0.074121,   1.657251, 1.657251, 0.000000,   1.670142, 0.037866,
139.360676, 1.661279, 1.587158, -0.074121,   1.657251, 1.650000, -0.007251,   1.670142, 0.037866,
139.385241, 1.661279, 1.587158, -0.074121,   1.660474, 1.656445, -0.004028,   1.672559, 0.035449,
139.409892, 1.661279, 1.587158, -0.074121,   1.648389, 1.641943, -0.006445,   1.660474, 0.025781,
139.434459, 1.661279, 1.587158, -0.074121,   1.647583, 1.647583, 0.000000,   1.662085, 0.022559,
139.458883, 1.661279, 1.587158, -0.074121,   1.645972, 1.641138, -0.004834,   1.664502, 0.023364,
139.483561, 1.661279, 1.587158, -0.074121,   1.649194, 1.641138, -0.008057,   1.662891, 0.023364,
139.508220, 1.661279, 1.587158, -0.074121,   1.648389, 1.640332, -0.008057,   1.661279, 0.023364,
139.532794, 1.661279, 1.587158, -0.074121,   1.647583, 1.649194, 0.001611,   1.654834, 0.022559,
139.557242, 1.661279, 1.587158, -0.074121,   1.649194, 1.640332, -0.008862,   1.666113, 0.027393,
139.581784, 1.661279, 1.587158, -0.074121,   1.649194, 1.647583, -0.001611,   1.662085, 0.025781,
139.606469, 1.661279, 1.587158, -0.074121,   1.648389, 1.677393, 0.029004,   1.666113, 0.022559,
139.630789, 1.661279, 1.587158, -0.074121,   1.653223, 1.650000, -0.003223,   1.660474, 0.025781,
139.655464, 1.661279, 1.587158, -0.074121,   1.647583, 1.650806, 0.003223,   1.662891, 0.025781,
139.679895, 1.661279, 1.587158, -0.074121,   1.650000, 1.633081, -0.016919,   1.662085, 0.026587,
139.704577, 1.661279, 1.587158, -0.074121,   1.648389, 1.633081, -0.015308,   1.662085, 0.025781,
139.729138, 1.661279, 1.587158, -0.074121,   1.661279, 1.654028, -0.007251,   1.668530, 0.033838,
139.753799, 1.661279, 1.587158, -0.074121,   1.662085, 1.656445, -0.005640,   1.669336, 0.031421,
139.778456, 1.661279, 1.587158, -0.074121,   1.658862, 1.650000, -0.008862,   1.668530, 0.038672,
139.803125, 1.661279, 1.587158, -0.074121,   1.658057, 1.656445, -0.001611,   1.666919, 0.041895,
139.827677, 1.661279, 1.587158, -0.074121,   1.656445, 1.650000, -0.006445,   1.670947, 0.037866,
139.852362, 1.661279, 1.587158, -0.074121,   1.658862, 1.652417, -0.006445,   1.669336, 0.038672,
139.877135, 1.661279, 1.587158, -0.074121,   1.658862, 1.641138, -0.017725,   1.670142, 0.036255,
139.901680, 1.661279, 1.587158, -0.074121,   1.657251, 1.637915, -0.019336,   1.670947, 0.037866,
139.926237, 1.661279, 1.587158, -0.074121,   1.657251, 1.653223, -0.004028,   1.670142, 0.037866,
139.950899, 1.661279, 1.587158, -0.074121,   1.654834, 1.664502, 0.009668,   1.666113, 0.039478,
139.975355, 1.661279, 1.587158, -0.074121,   1.656445, 1.650000, -0.006445,   1.670947, 0.037866,
139.999897, 1.661279, 1.587158, -0.074121,   1.660474, 1.647583, -0.012891,   1.669336, 0.033838,
140.024583, 1.661279, 1.587158, -0.074121,   1.654834, 1.643555, -0.011279,   1.669336, 0.034644,
140.049239, 1.661279, 1.587158, -0.074121,   1.645972, 1.611328, -0.034644,   1.665308, 0.026587,
140.073815, 1.661279, 1.587158, -0.074121,   1.647583, 1.645166, -0.002417,   1.668530, 0.025781,
140.098364, 1.661279, 1.587158, -0.074121,   1.641943, 1.645166, 0.003223,   1.662085, 0.022559,
140.122785, 1.661279, 1.587158, -0.074121,   1.649194, 1.650000, 0.000806,   1.658862, 0.024976,
140.147244, 1.661279, 1.587158, -0.074121,   1.649194, 1.652417, 0.003223,   1.664502, 0.026587,
140.171615, 1.661279, 1.587158, -0.074121,   1.650000, 1.647583, -0.002417,   1.665308, 0.027393,
140.196141, 1.661279, 1.587158, -0.074121,   1.648389, 1.645166, -0.003223,   1.664502, 0.026587,
140.220792, 1.661279, 1.587158, -0.074121,   1.652417, 1.653223, 0.000806,   1.662891, 0.028198,
140.245245, 1.661279, 1.587158, -0.074121,   1.650000, 1.644360, -0.005640,   1.665308, 0.025781,
140.269800, 1.661279, 1.587158, -0.074121,   1.648389, 1.650806, 0.002417,   1.664502, 0.028198,
140.294134, 1.661279, 1.587158, -0.074121,   1.648389, 1.611328, -0.037060,   1.662085, 0.022559,
140.318787, 1.661279, 1.587158, -0.074121,   1.647583, 1.631470, -0.016113,   1.661279, 0.022559,
140.343569, 1.661279, 1.587158, -0.074121,   1.649194, 1.633081, -0.016113,   1.662891, 0.025781,
140.368135, 1.661279, 1.587158, -0.074121,   1.661279, 1.654834, -0.006445,   1.666919, 0.038672,
140.392693, 1.661279, 1.587158, -0.074121,   1.662891, 1.647583, -0.015308,   1.670142, 0.036255,
140.417358, 1.661279, 1.587158, -0.074121,   1.661279, 1.660474, -0.000806,   1.668530, 0.036255,
140.442023, 1.661279, 1.587158, -0.074121,   1.662085, 1.641943, -0.020142,   1.674170, 0.038672,
140.466570, 1.661279, 1.587158, -0.074121,   1.658057, 1.653223, -0.004834,   1.666113, 0.033838,
140.491250, 1.661279, 1.587158, -0.074121,   1.658862, 1.654834, -0.004028,   1.670142, 0.040283,
140.515890, 1.661279, 1.587158, -0.074121,   1.657251, 1.673364, 0.016113,   1.670142, 0.039478,
140.540361, 1.661279, 1.587158, -0.074121,   1.661279, 1.650806, -0.010474,   1.666919, 0.032227,
140.564902, 1.661279, 1.587158, -0.074121,   1.657251, 1.654028, -0.003223,   1.666919, 0.033838,
140.589456, 1.661279, 1.587158, -0.074121,   1.658862, 1.662085, 0.003223,   1.665308, 0.036255,
140.613906, 1.661279, 1.587158, -0.074121,   1.662085, 1.662891, 0.000806,   1.670142, 0.038672,
140.638239, 1.661279, 1.587158, -0.074121,   1.661279, 1.658862, -0.002417,   1.669336, 0.040283,
140.662898, 1.661279, 1.587158, -0.074121,   1.654834, 1.654834, 0.000000,   1.670142, 0.038672,
140.687354, 1.661279, 1.587158, -0.074121,   1.645166, 1.662891, 0.017725,   1.662085, 0.026587,
140.711798, 1.661279, 1.587158, -0.074121,   1.647583, 1.648389, 0.000806,   1.664502, 0.028198,
140.736132, 1.661279, 1.587158, -0.074121,   1.648389, 1.654834, 0.006445,   1.669336, 0.025781,
140.760577, 1.661279, 1.587158, -0.074121,   1.645166, 1.635498, -0.009668,   1.662085, 0.028198,
140.785246, 1.661279, 1.587158, -0.074121,   1.645972, 1.650000, 0.004028,   1.664502, 0.027393,
140.809671, 1.661279, 1.587158, -0.074121,   1.649194, 1.641943, -0.007251,   1.668530, 0.025781,
140.834235, 1.661279, 1.587158, -0.074121,   1.648389, 1.643555, -0.004834,   1.662891, 0.022559,
140.858995, 1.661279, 1.587158, -0.074121,   1.650000, 1.637915, -0.012085,   1.662085, 0.026587,
140.883693, 1.661279, 1.587158, -0.074121,   1.648389, 1.650806, 0.002417,   1.664502, 0.026587,
140.908013, 1.661279, 1.587158, -0.074121,   1.650806, 1.647583, -0.003223,   1.666919, 0.027393,
140.932577, 1.661279, 1.587158, -0.074121,   1.649194, 1.637109, -0.012085,   1.664502, 0.024976,
140.957135, 1.661279, 1.587158, -0.074121,   1.647583, 1.624219, -0.023364,   1.662891, 0.025781,
140.981794, 1.661279, 1.587158, -0.074121,   1.650000, 1.645166, -0.004834,   1.666919, 0.023364,
141.006467, 1.661279, 1.587158, -0.074121,   1.657251, 1.654028, -0.003223,   1.669336, 0.035449,
141.031014, 1.661279, 1.587158, -0.074121,   1.658862, 1.654028, -0.004834,   1.670947, 0.036255,
141.055682, 1.661279, 1.587158, -0.074121,   1.665308, 1.674976, 0.009668,   1.666919, 0.038672,
141.080143, 1.661279, 1.587158, -0.074121,   1.656445, 1.653223, -0.003223,   1.673364, 0.037866,
141.104792, 1.661279, 1.587158, -0.074121,   1.654834, 1.644360, -0.010474,   1.668530, 0.037866,
141.129360, 1.661279, 1.587158, -0.074121,   1.658862, 1.647583, -0.011279,   1.670142, 0.037866,
141.154022, 1.661279, 1.587158, -0.074121,   1.658057, 1.662085, 0.004028,   1.665308, 0.035449,
141.178474, 1.661279, 1.587158, -0.074121,   1.656445, 1.653223, -0.003223,   1.674170, 0.034644,
141.203142, 1.661279, 1.587158, -0.074121,   1.657251, 1.664502, 0.007251,   1.670142, 0.035449,
141.227465, 1.661279, 1.587158, -0.074121,   1.657251, 1.647583, -0.009668,   1.670947, 0.037866,
141.252144, 1.661279, 1.587158, -0.074121,   1.658057, 1.647583, -0.010474,   1.670947, 0.036255,
141.276718, 1.661279, 1.587158, -0.074121,   1.657251, 1.641943, -0.015308,   1.669336, 0.034644,
141.301241, 1.661279, 1.587158, -0.074121,   1.652417, 1.658862, 0.006445,   1.670947, 0.037866,
141.325685, 1.661279, 1.587158, -0.074121,   1.654834, 1.650000, -0.004834,   1.670947, 0.037866,
141.350473, 1.661279, 1.587158, -0.074121,   1.643555, 1.660474, 0.016919,   1.664502, 0.023364,
141.374908, 1.661279, 1.587158, -0.074121,   1.645972, 1.641138, -0.004834,   1.661279, 0.025781,
141.399469, 1.661279, 1.587158, -0.074121,   1.647583, 1.643555, -0.004028,   1.662085, 0.025781,
141.424132, 1.661279, 1.587158, -0.074121,   1.647583, 1.644360, -0.003223,   1.665308, 0.025781,
141.448806, 1.661279, 1.587158, -0.074121,   1.645972, 1.649194, 0.003223,   1.665308, 0.023364,
141.473178, 1.661279, 1.587158, -0.074121,   1.647583, 1.647583, 0.000000,   1.666113, 0.028198,
141.497463, 1.661279, 1.587158, -0.074121,   1.650000, 1.650806, 0.000806,   1.666113, 0.026587,
141.521909, 1.661279, 1.587158, -0.074121,   1.652417, 1.666113, 0.013696,   1.662085, 0.024976,
141.546372, 1.661279, 1.587158, -0.074121,   1.649194, 1.649194, 0.000000,   1.664502, 0.025781,
141.570735, 1.661279, 1.587158, -0.074121,   1.645972, 1.644360, -0.001611,   1.665308, 0.026587,
141.595249, 1.661279, 1.587158, -0.074121,   1.647583, 1.654834, 0.007251,   1.654834, 0.027393,
141.619678, 1.661279, 1.587158, -0.074121,   1.650000, 1.654834, 0.004834,   1.664502, 0.025781,
141.644144, 1.661279, 1.587158, -0.074121,   1.656445, 1.654834, -0.001611,   1.676587, 0.037866,
141.668692, 1.661279, 1.587158, -0.074121,   1.662085, 1.669336, 0.007251,   1.670947, 0.034644,
141.693017, 1.661279, 1.587158, -0.074121,   1.658057, 1.637109, -0.020947,   1.670142, 0.035449,
141.717689, 1.661279, 1.587158, -0.074121,   1.662085, 1.656445, -0.005640,   1.670142, 0.036255,
141.742365, 1.661279, 1.587158, -0.074121,   1.657251, 1.644360, -0.012891,   1.665308, 0.037866,
141.766982, 1.661279, 1.587158, -0.074121,   1.658862, 1.650806, -0.008057,   1.670947, 0.037866,
141.791575, 1.661279, 1.587158, -0.074121,   1.654834, 1.647583, -0.007251,   1.670947, 0.032227,
141.816245, 1.661279, 1.587158, -0.074121,   1.656445, 1.654028, -0.002417,   1.674170, 0.037866,
141.840899, 1.661279, 1.587158, -0.074121,   1.654028, 1.670142, 0.016113,   1.670142, 0.037866,
141.865243, 1.661279, 1.587158, -0.074121,   1.656445, 1.656445, 0.000000,   1.673364, 0.037866,
141.889593, 1.661279, 1.587158, -0.074121,   1.657251, 1.661279, 0.004028,   1.666919, 0.037866,
141.914028, 1.661279, 1.587158, -0.074121,   1.658862, 1.645972, -0.012891,   1.670142, 0.036255,
141.938589, 1.661279, 1.587158, -0.074121,   1.653223, 1.658862, 0.005640,   1.670142, 0.033838,
141.962923, 1.661279, 1.587158, -0.074121,   1.647583, 1.644360, -0.003223,   1.664502, 0.023364,
141.987584, 1.661279, 1.587158, -0.074121,   1.645972, 1.640332, -0.005640,   1.661279, 0.026587,
142.012245, 1.661279, 1.587158, -0.074121,   1.648389, 1.657251, 0.008862,   1.660474, 0.022559,
142.036600, 1.661279, 1.587158, -0.074121,   1.650000, 1.662085, 0.012085,   1.665308, 0.026587,
142.061022, 1.661279, 1.587158, -0.074121,   1.648389, 1.660474, 0.012085,   1.665308, 0.026587,
142.085441, 1.661279, 1.587158, -0.074121,   1.650000, 1.648389, -0.001611,   1.660474, 0.023364,
142.110142, 1.661279, 1.587158, -0.074121,   1.648389, 1.645166, -0.003223,   1.662891, 0.027393,
142.134673, 1.661279, 1.587158, -0.074121,   1.649194, 1.664502, 0.015308,   1.665308, 0.027393,
142.159156, 1.661279, 1.587158, -0.074121,   1.650000, 1.644360, -0.005640,   1.664502, 0.021753,
142.183791, 1.661279, 1.587158, -0.074121,   1.648389, 1.645166, -0.003223,   1.666113, 0.026587,
142.208460, 1.661279, 1.587158, -0.074121,   1.650000, 1.633081, -0.016919,   1.662085, 0.023364,
142.232916, 1.661279, 1.587158, -0.074121,   1.650806, 1.652417, 0.001611,   1.668530, 0.026587,
142.257253, 1.661279, 1.587158, -0.074121,   1.648389, 1.647583, -0.000806,   1.658862, 0.023364,
142.281807, 1.661279, 1.587158, -0.074121,   1.662085, 1.668530, 0.006445,   1.668530, 0.036255,
142.306261, 1.661279, 1.587158, -0.074121,   1.662085, 1.652417, -0.009668,   1.669336, 0.033838,
142.330697, 1.661279, 1.587158, -0.074121,   1.660474, 1.647583, -0.012891,   1.666113, 0.036255,
142.355490, 1.661279, 1.587158, -0.074121,   1.662085, 1.649194, -0.012891,   1.670142, 0.037866,
142.380145, 1.661279, 1.587158, -0.074121,   1.662085, 1.654834, -0.007251,   1.673364, 0.033838,
142.404804, 1.661279, 1.587158, -0.074121,   1.654028, 1.668530, 0.014502,   1.670142, 0.039478,
142.429156, 1.661279, 1.587158, -0.074121,   1.658862, 1.652417, -0.006445,   1.670947, 0.034644,
142.453811, 1.661279, 1.587158, -0.074121,   1.657251, 1.658862, 0.001611,   1.669336, 0.033838,
142.478250, 1.661279, 1.587158, -0.074121,   1.654028, 1.654028, 0.000000,   1.670142, 0.036255,
142.502696, 1.661279, 1.587158, -0.074121,   1.656445, 1.652417, -0.004028,   1.670947, 0.036255,
142.527251, 1.661279, 1.587158, -0.074121,   1.653223, 1.654028, 0.000806,   1.669336, 0.033838,
142.551737, 1.661279, 1.587158, -0.074121,   1.652417, 1.662085, 0.009668,   1.670947, 0.037866,
142.576052, 1.661279, 1.587158, -0.074121,   1.658057, 1.650806, -0.007251,   1.669336, 0.037866,
142.600582, 1.661279, 1.587158, -0.074121,   1.645972, 1.647583, 0.001611,   1.662085, 0.026587,
142.625027, 1.661279, 1.587158, -0.074121,   1.648389, 1.640332, -0.008057,   1.664502, 0.026587,
142.649685, 1.661279, 1.587158, -0.074121,   1.645166, 1.633081, -0.012085,   1.662085, 0.027393,
142.674274, 1.661279, 1.587158, -0.074121,   1.647583, 1.645972, -0.001611,   1.662891, 0.027393,
142.699015, 1.661279, 1.587158, -0.074121,   1.647583, 1.650000, 0.002417,   1.664502, 0.024976,
142.723469, 1.661279, 1.587158, -0.074121,   1.654028, 1.654834, 0.000806,   1.662085, 0.026587,
142.747951, 1.661279, 1.587158, -0.074121,   1.645972, 1.653223, 0.007251,   1.670142, 0.025781,
142.772302, 1.661279, 1.587158, -0.074121,   1.650000, 1.621802, -0.028198,   1.665308, 0.024976,
142.796805, 1.661279, 1.587158, -0.074121,   1.650000, 1.670142, 0.020142,   1.662085, 0.027393,
142.821248, 1.661279, 1.587158, -0.074121,   1.650000, 1.640332, -0.009668,   1.660474, 0.026587,
142.845917, 1.661279, 1.587158, -0.074121,   1.650806, 1.650000, -0.000806,   1.662085, 0.025781,
142.870515, 1.661279, 1.587158, -0.074121,   1.649194, 1.648389, -0.000806,   1.666113, 0.025781,
142.895144, 1.661279, 1.587158, -0.074121,   1.648389, 1.662085, 0.013696,   1.665308, 0.026587,
142.919591, 1.661279, 1.587158, -0.074121,   1.662891, 1.656445, -0.006445,   1.668530, 0.034644,
142.944297, 1.661279, 1.587158, -0.074121,   1.662085, 1.672559, 0.010474,   1.670142, 0.037866,
142.968586, 1.661279, 1.587158, -0.074121,   1.660474, 1.662085, 0.001611,   1.670142, 0.037866,
142.992901, 1.661279, 1.587158, -0.074121,   1.654834, 1.641138, -0.013696,   1.666919, 0.037866,
143.017581, 1.661279, 1.587158, -0.074121,   1.662085, 1.652417, -0.009668,   1.666919, 0.033838,
143.042249, 1.661279, 1.587158, -0.074121,   1.657251, 1.652417, -0.004834,   1.670947, 0.034644,
143.066803, 1.661279, 1.587158, -0.074121,   1.652417, 1.654028, 0.001611,   1.669336, 0.034644,
143.091257, 1.661279, 1.587158, -0.074121,   1.658057, 1.650000, -0.008057,   1.670142, 0.037866,
143.115917, 1.661279, 1.587158, -0.074121,   1.658862, 1.650806, -0.008057,   1.670142, 0.032227,
143.140593, 1.661279, 1.587158, -0.074121,   1.654834, 1.625830, -0.029004,   1.666919, 0.039478,
143.165145, 1.661279, 1.587158, -0.074121,   1.658057, 1.640332, -0.017725,   1.666113, 0.039478,
143.189718, 1.661279, 1.587158, -0.074121,   1.657251, 1.666113, 0.008862,   1.670142, 0.032227,
143.214143, 1.661279, 1.587158, -0.074121,   1.661279, 1.640332, -0.020947,   1.668530, 0.034644,
143.238691, 1.661279, 1.587158, -0.074121,   1.660474, 1.662891, 0.002417,   1.666919, 0.032227,
143.263044, 1.661279, 1.587158, -0.074121,   1.645972, 1.641943, -0.004028,   1.668530, 0.024976,
143.287690, 1.661279, 1.587158, -0.074121,   1.645972, 1.657251, 0.011279,   1.661279, 0.026587,
143.312143, 1.661279, 1.587158, -0.074121,   1.645972, 1.641138, -0.004834,   1.664502, 0.025781,
143.336717, 1.661279, 1.587158, -0.074121,   1.650000, 1.648389, -0.001611,   1.660474, 0.022559,
143.361477, 1.661279, 1.587158, -0.074121,   1.645166, 1.633081, -0.012085,   1.662891, 0.023364,
143.386146, 1.661279, 1.587158, -0.074121,   1.647583, 1.647583, 0.000000,   1.661279, 0.023364,
143.410584, 1.661279, 1.587158, -0.074121,   1.650000, 1.647583, -0.002417,   1.661279, 0.021753,
143.435147, 1.661279, 1.587158, -0.074121,   1.650000, 1.650000, 0.000000,   1.662891, 0.026587,
143.459592, 1.661279, 1.587158, -0.074121,   1.654028, 1.644360, -0.009668,   1.660474, 0.027393,
143.484235, 1.661279, 1.587158, -0.074121,   1.649194, 1.657251, 0.008057,   1.662085, 0.022559,
143.508694, 1.661279, 1.587158, -0.074121,   1.650000, 1.641138, -0.008862,   1.666113, 0.026587,
143.533254, 1.661279, 1.587158, -0.074121,   1.648389, 1.635498, -0.012891,   1.662085, 0.026587,
143.557802, 1.661279, 1.587158, -0.074121,   1.662891, 1.645166, -0.017725,   1.670947, 0.034644,
143.582482, 1.661279, 1.587158, -0.074121,   1.661279, 1.652417, -0.008862,   1.670142, 0.038672,
143.607143, 1.661279, 1.587158, -0.074121,   1.661279, 1.653223, -0.008057,   1.670947, 0.037866,
143.631698, 1.661279, 1.587158, -0.074121,   1.660474, 1.658862, -0.001611,   1.670142, 0.037866,
143.656259, 1.661279, 1.587158, -0.074121,   1.658862, 1.640332, -0.018530,   1.670142, 0.037866,
143.680853, 1.661279, 1.587158, -0.074121,   1.658862, 1.657251, -0.001611,   1.670142, 0.035449,
143.705474, 1.661279, 1.587158, -0.074121,   1.660474, 1.668530, 0.008057,   1.666919, 0.037866,
143.729849, 1.661279, 1.587158, -0.074121,   1.658057, 1.664502, 0.006445,   1.672559, 0.037866,
143.752961, 1.661279, 1.587158, -0.074121,   1.654834, 1.654834, 0.000000,   1.670947, 0.033838,
143.777383, 1.661279, 1.587158, -0.074121,   1.660474, 1.647583, -0.012891,   1.670142, 0.037866,
143.801927, 1.661279, 1.587158, -0.074121,   1.658862, 1.657251, -0.001611,   1.670142, 0.039478,
143.826483, 1.661279, 1.587158, -0.074121,   1.658862, 1.625024, -0.033838,   1.669336, 0.036255,
143.851153, 1.661279, 1.587158, -0.074121,   1.660474, 1.654834, -0.005640,   1.666113, 0.036255,
143.875843, 1.661279, 1.587158, -0.074121,   1.647583, 1.641943, -0.005640,   1.664502, 0.029810,
143.900372, 1.661279, 1.587158, -0.074121,   1.647583, 1.650000, 0.002417,   1.665308, 0.022559,
143.924695, 1.661279, 1.587158, -0.074121,   1.648389, 1.643555, -0.004834,   1.665308, 0.024976,
143.949374, 1.661279, 1.587158, -0.074121,   1.647583, 1.635498, -0.012085,   1.661279, 0.022559,
143.974014, 1.661279, 1.587158, -0.074121,   1.649194, 1.645166, -0.004028,   1.664502, 0.020947,
143.998593, 1.661279, 1.587158, -0.074121,   1.647583, 1.640332, -0.007251,   1.665308, 0.021753,
144.023254, 1.661279, 1.587158, -0.074121,   1.649194, 1.664502, 0.015308,   1.665308, 0.026587,
144.047698, 1.661279, 1.587158, -0.074121,   1.650000, 1.640332, -0.009668,   1.670142, 0.025781,
144.072300, 1.661279, 1.587158, -0.074121,   1.650806, 1.668530, 0.017725,   1.662085, 0.026587,
144.096701, 1.661279, 1.587158, -0.074121,   1.650806, 1.645166, -0.005640,   1.662891, 0.022559,
144.121376, 1.661279, 1.587158, -0.074121,   1.645166, 1.647583, 0.002417,   1.662085, 0.024976,
144.145815, 1.661279, 1.587158, -0.074121,   1.650000, 1.645972, -0.004028,   1.664502, 0.021753,
144.170419, 1.661279, 1.587158, -0.074121,   1.650000, 1.660474, 0.010474,   1.658862, 0.025781,
144.194705, 1.661279, 1.587158, -0.074121,   1.660474, 1.645972, -0.014502,   1.672559, 0.037866,
144.219374, 1.661279, 1.587158, -0.074121,   1.665308, 1.664502, -0.000806,   1.669336, 0.035449,
144.244030, 1.661279, 1.587158, -0.074121,   1.662085, 1.664502, 0.002417,   1.665308, 0.039478,
