skip,unit_x, time, Vca, Voa, VoVca, Vcn, Von, VoVcn, Tbv, Vbv,
 0,x_unit, 41.728407, 1.656445, 2.133398, 0.476953,   1.654028, 1.686255, 0.032227,   1.690283, 0.047534,
 0,x_unit, 41.754180, 1.647583, 2.378320, 0.730737,   1.643555, 1.728955, 0.085400,   1.683032, 0.038672,
 0,x_unit, 41.779864, 1.649194, 2.673193, 1.023999,   1.645972, 1.778906, 0.132935,   1.686255, 0.037866,
 0,x_unit, 41.805627, 1.645972, 2.903613, 1.257642,   1.652417, 1.790186, 0.137769,   1.683838, 0.042700,
 0,x_unit, 41.831406, 1.649194, 2.877026, 1.227832,   1.648389, 1.810327, 0.161939,   1.679810, 0.040283,
 0,x_unit, 41.857184, 1.649194, 2.611963, 0.962768,   1.645972, 1.751514, 0.105542,   1.682227, 0.039478,
 0,x_unit, 41.882856, 1.650806, 2.285669, 0.634863,   1.647583, 1.703174, 0.055591,   1.687866, 0.037866,
 0,x_unit, 41.908535, 1.649194, 2.076196, 0.427002,   1.647583, 1.672559, 0.024976,   1.683838, 0.039478,
 0,x_unit, 41.934286, 1.650000, 2.087476, 0.437476,   1.650806, 1.691089, 0.040283,   1.686255, 0.033838,
 0,x_unit, 41.960086, 1.654028, 2.363818, 0.709790,   1.650000, 1.701563, 0.051563,   1.682227, 0.036255,
 0,x_unit, 41.985787, 1.653223, 2.665942, 1.012720,   1.648389, 1.751514, 0.103125,   1.679810, 0.040283,
 0,x_unit, 42.011405, 1.654834, 2.872192, 1.217358,   1.652417, 1.786157, 0.133740,   1.683838, 0.035449,
 0,x_unit, 42.037197, 1.650000, 2.889111, 1.239111,   1.652417, 1.774878, 0.122461,   1.682227, 0.037866,
 0,x_unit, 42.062979, 1.664502, 2.628882, 0.964380,   1.662085, 1.761987, 0.099902,   1.690283, 0.049951,
 0,x_unit, 42.088693, 1.658057, 2.329980, 0.671924,   1.660474, 1.732983, 0.072510,   1.691895, 0.049951,
 0,x_unit, 42.114402, 1.664502, 2.109228, 0.444726,   1.664502, 1.719287, 0.054785,   1.698340, 0.051562,
 0,x_unit, 42.140074, 1.665308, 2.110840, 0.445532,   1.661279, 1.702368, 0.041089,   1.687866, 0.052368,
 0,x_unit, 42.165893, 1.664502, 2.337231, 0.672729,   1.662085, 1.703979, 0.041895,   1.690283, 0.051562,
 0,x_unit, 42.191525, 1.664502, 2.649023, 0.984521,   1.662085, 1.766016, 0.103931,   1.691089, 0.051562,
 0,x_unit, 42.217297, 1.662085, 2.881860, 1.219775,   1.665308, 1.789380, 0.124072,   1.697534, 0.052368,
 0,x_unit, 42.243065, 1.665308, 2.914892, 1.249585,   1.658862, 1.780518, 0.121655,   1.695117, 0.052368,
 0,x_unit, 42.268854, 1.657251, 2.669971, 1.012720,   1.662085, 1.753931, 0.091846,   1.691895, 0.047534,
 0,x_unit, 42.294608, 1.662085, 2.353345, 0.691260,   1.660474, 1.728955, 0.068481,   1.691895, 0.048340,
 0,x_unit, 42.320296, 1.660474, 2.121313, 0.460840,   1.662891, 1.706396, 0.043506,   1.694311, 0.055591,
 0,x_unit, 42.345869, 1.660474, 2.093115, 0.432642,   1.654028, 1.699145, 0.045117,   1.693506, 0.049951,
 0,x_unit, 42.371720, 1.660474, 2.270361, 0.609888,   1.654028, 1.743457, 0.089429,   1.685449, 0.051562,
 0,x_unit, 42.397380, 1.650806, 2.636133, 0.985327,   1.647583, 1.730566, 0.082983,   1.683838, 0.035449,
 0,x_unit, 42.423220, 1.647583, 2.876221, 1.228638,   1.647583, 1.782129, 0.134546,   1.687060, 0.042700,
 0,x_unit, 42.448858, 1.644360, 2.906030, 1.261670,   1.647583, 1.790991, 0.143408,   1.683838, 0.038672,
 0,x_unit, 42.474642, 1.649194, 2.739258, 1.090063,   1.650000, 1.745068, 0.095068,   1.682227, 0.037866,
 0,x_unit, 42.500407, 1.649194, 2.375098, 0.725903,   1.649194, 1.720898, 0.071704,   1.683838, 0.035449,
 0,x_unit, 42.526187, 1.647583, 2.105200, 0.457617,   1.649194, 1.703979, 0.054785,   1.681421, 0.035449,
 0,x_unit, 42.551866, 1.649194, 2.056860, 0.407666,   1.650000, 1.691895, 0.041895,   1.683838, 0.035449,
 0,x_unit, 42.577750, 1.645166, 2.262305, 0.617139,   1.648389, 1.695117, 0.046728,   1.683838, 0.038672,
 0,x_unit, 42.603404, 1.650000, 2.566846, 0.916846,   1.652417, 1.748291, 0.095874,   1.679004, 0.039478,
 0,x_unit, 42.629300, 1.653223, 2.827075, 1.173853,   1.648389, 1.778101, 0.129712,   1.683838, 0.037866,
 0,x_unit, 42.655090, 1.654028, 2.895557, 1.241528,   1.647583, 1.789380, 0.141797,   1.682227, 0.037866,
 0,x_unit, 42.680756, 1.650806, 2.731201, 1.080396,   1.648389, 1.765210, 0.116821,   1.691895, 0.037866,
 0,x_unit, 42.706410, 1.665308, 2.413769, 0.748462,   1.658862, 1.773267, 0.114404,   1.687060, 0.053979,
 0,x_unit, 42.732192, 1.662891, 2.156763, 0.493872,   1.660474, 1.712036, 0.051563,   1.693506, 0.051562,
 0,x_unit, 42.757981, 1.662891, 2.072168, 0.409277,   1.662085, 1.697534, 0.035449,   1.689478, 0.046729,
 0,x_unit, 42.783652, 1.662085, 2.246997, 0.584912,   1.662085, 1.712842, 0.050757,   1.694311, 0.051562,
 0,x_unit, 42.809314, 1.662085, 2.523340, 0.861255,   1.658862, 1.748291, 0.089429,   1.691895, 0.049951,
 0,x_unit, 42.835073, 1.665308, 2.830298, 1.164990,   1.662085, 1.784546, 0.122461,   1.691895, 0.051562,
 0,x_unit, 42.860863, 1.660474, 2.949536, 1.289062,   1.662085, 1.795020, 0.132935,   1.695923, 0.051562,
 0,x_unit, 42.886641, 1.662085, 2.781152, 1.119067,   1.654834, 1.774072, 0.119238,   1.693506, 0.050757,
 0,x_unit, 42.912304, 1.658057, 2.440356, 0.782300,   1.656445, 1.727344, 0.070898,   1.691089, 0.048340,
 0,x_unit, 42.938074, 1.658862, 2.183350, 0.524487,   1.661279, 1.711230, 0.049951,   1.686255, 0.051562,
 0,x_unit, 42.963870, 1.662085, 2.071362, 0.409277,   1.658057, 1.674976, 0.016919,   1.691895, 0.051562,
 0,x_unit, 42.989573, 1.657251, 2.221216, 0.563965,   1.660474, 1.708008, 0.047534,   1.691895, 0.053979,
 0,x_unit, 43.015309, 1.658057, 2.513672, 0.855615,   1.654834, 1.774072, 0.119238,   1.687866, 0.050757,
 0,x_unit, 43.040976, 1.645972, 2.810156, 1.164184,   1.650000, 1.777295, 0.127295,   1.683032, 0.038672,
 0,x_unit, 43.066756, 1.647583, 2.935840, 1.288257,   1.649194, 1.782935, 0.133740,   1.685449, 0.037866,
 0,x_unit, 43.092427, 1.649194, 2.770679, 1.121484,   1.648389, 1.757153, 0.108765,   1.686255, 0.036255,
 0,x_unit, 43.118187, 1.645166, 2.444385, 0.799219,   1.649194, 1.739429, 0.090234,   1.683838, 0.039478,
 0,x_unit, 43.141351, 1.650000, 2.200269, 0.550269,   1.648389, 1.699145, 0.050757,   1.683032, 0.035449,
 0,x_unit, 43.167092, 1.650000, 2.063306, 0.413306,   1.648389, 1.674170, 0.025781,   1.682227, 0.040283,
 0,x_unit, 43.192860, 1.650806, 2.212353, 0.561548,   1.647583, 1.695923, 0.048340,   1.687060, 0.037866,
 0,x_unit, 43.218639, 1.652417, 2.498364, 0.845947,   1.653223, 1.747485, 0.094263,   1.685449, 0.037866,
 0,x_unit, 43.244292, 1.652417, 2.782764, 1.130347,   1.649194, 1.769238, 0.120044,   1.686255, 0.039478,
 0,x_unit, 43.269976, 1.652417, 2.919727, 1.267310,   1.650806, 1.784546, 0.133740,   1.683838, 0.039478,
 0,x_unit, 43.295654, 1.653223, 2.778735, 1.125513,   1.654028, 1.774878, 0.120850,   1.683838, 0.039478,
 0,x_unit, 43.321295, 1.649194, 2.469360, 0.820166,   1.649194, 1.745874, 0.096680,   1.679004, 0.038672,
 0,x_unit, 43.346952, 1.662085, 2.197851, 0.535766,   1.664502, 1.708813, 0.044312,   1.691895, 0.048340,
 0,x_unit, 43.372756, 1.662891, 2.077808, 0.414917,   1.664502, 1.683838, 0.019336,   1.689478, 0.051562,
 0,x_unit, 43.398512, 1.656445, 2.238940, 0.582495,   1.662085, 1.724927, 0.062842,   1.693506, 0.052368,
 0,x_unit, 43.424309, 1.662085, 2.533008, 0.870923,   1.662085, 1.755542, 0.093457,   1.689478, 0.051562,
 0,x_unit, 43.449977, 1.662085, 2.810962, 1.148877,   1.664502, 1.793408, 0.128906,   1.691895, 0.049951,
 0,x_unit, 43.475766, 1.658862, 2.940674, 1.281812,   1.664502, 1.795020, 0.130518,   1.695117, 0.049951,
 0,x_unit, 43.501526, 1.661279, 2.750537, 1.089258,   1.662891, 1.782129, 0.119238,   1.691895, 0.053979,
 0,x_unit, 43.527295, 1.654834, 2.449219, 0.794385,   1.658057, 1.739429, 0.081372,   1.689478, 0.050757,
 0,x_unit, 43.553150, 1.658862, 2.172876, 0.514014,   1.654834, 1.716870, 0.062036,   1.689478, 0.047534,
 0,x_unit, 43.578869, 1.658862, 2.064917, 0.406055,   1.656445, 1.711230, 0.054785,   1.693506, 0.050757,
 0,x_unit, 43.604668, 1.658057, 2.245386, 0.587329,   1.661279, 1.728955, 0.067676,   1.691895, 0.051562,
 0,x_unit, 43.630417, 1.658057, 2.549927, 0.891870,   1.658862, 1.751514, 0.092651,   1.695117, 0.051562,
 0,x_unit, 43.656198, 1.654834, 2.831104, 1.176270,   1.662085, 1.777295, 0.115210,   1.691895, 0.048340,
 0,x_unit, 43.681871, 1.649194, 2.909253, 1.260059,   1.647583, 1.791797, 0.144214,   1.686255, 0.037866,
 0,x_unit, 43.707533, 1.647583, 2.747314, 1.099731,   1.647583, 1.761182, 0.113599,   1.683838, 0.037866,
 0,x_unit, 43.733370, 1.648389, 2.432300, 0.783911,   1.650000, 1.736206, 0.086206,   1.683032, 0.037866,
 0,x_unit, 43.759201, 1.650000, 2.143872, 0.493872,   1.653223, 1.693506, 0.040283,   1.681421, 0.035449,
 0,x_unit, 43.784904, 1.649194, 2.068140, 0.418945,   1.647583, 1.690283, 0.042700,   1.683838, 0.034644,
 0,x_unit, 43.810538, 1.654028, 2.260693, 0.606665,   1.650806, 1.707202, 0.056396,   1.685449, 0.038672,
 0,x_unit, 43.836297, 1.650000, 2.582959, 0.932959,   1.650000, 1.756348, 0.106348,   1.685449, 0.038672,
 0,x_unit, 43.862084, 1.652417, 2.827881, 1.175464,   1.650000, 1.773267, 0.123267,   1.682227, 0.036255,
 0,x_unit, 43.887789, 1.650000, 2.928589, 1.278589,   1.654028, 1.793408, 0.139380,   1.686255, 0.038672,
 0,x_unit, 43.913426, 1.654028, 2.715894, 1.061865,   1.652417, 1.791797, 0.139380,   1.683838, 0.035449,
 0,x_unit, 43.939084, 1.654028, 2.412964, 0.758936,   1.652417, 1.723315, 0.070898,   1.685449, 0.036255,
 0,x_unit, 43.964862, 1.653223, 2.110034, 0.456812,   1.649194, 1.711230, 0.062036,   1.682227, 0.038672,
 0,x_unit, 43.990558, 1.666113, 2.122925, 0.456812,   1.662085, 1.699145, 0.037060,   1.694311, 0.049951,
 0,x_unit, 44.016314, 1.657251, 2.284058, 0.626807,   1.662085, 1.708008, 0.045923,   1.691089, 0.051562,
 0,x_unit, 44.041979, 1.662085, 2.595850, 0.933765,   1.662891, 1.757959, 0.095068,   1.691895, 0.050757,
 0,x_unit, 44.067770, 1.662085, 2.843994, 1.181909,   1.662891, 1.810327, 0.147437,   1.691895, 0.050757,
 0,x_unit, 44.093527, 1.665308, 2.915698, 1.250391,   1.661279, 1.795020, 0.133740,   1.691089, 0.053979,
 0,x_unit, 44.119304, 1.656445, 2.700586, 1.044141,   1.664502, 1.784546, 0.120044,   1.691089, 0.053979,
 0,x_unit, 44.144984, 1.657251, 2.357373, 0.700122,   1.658862, 1.731372, 0.072510,   1.687866, 0.051562,
 0,x_unit, 44.170646, 1.657251, 2.139844, 0.482593,   1.662085, 1.716064, 0.053980,   1.694311, 0.048340,
 0,x_unit, 44.196215, 1.656445, 2.084253, 0.427808,   1.658057, 1.702368, 0.044312,   1.698340, 0.047534,
 0,x_unit, 44.222067, 1.661279, 2.305810, 0.644531,   1.658862, 1.739429, 0.080566,   1.693506, 0.047534,
 0,x_unit, 44.247763, 1.662085, 2.621631, 0.959546,   1.656445, 1.744263, 0.087817,   1.687866, 0.048340,
 0,x_unit, 44.273533, 1.658862, 2.872998, 1.214136,   1.656445, 1.793408, 0.136963,   1.687060, 0.051562,
 0,x_unit, 44.299198, 1.657251, 2.886694, 1.229443,   1.662085, 1.807104, 0.145020,   1.691895, 0.049951,
 0,x_unit, 44.324978, 1.645972, 2.682056, 1.036084,   1.647583, 1.739429, 0.091846,   1.683032, 0.041895,
 0,x_unit, 44.350662, 1.645166, 2.354150, 0.708984,   1.645166, 1.718481, 0.073315,   1.683838, 0.037866,
 0,x_unit, 44.376300, 1.645166, 2.119702, 0.474536,   1.648389, 1.697534, 0.049146,   1.683838, 0.038672,
 0,x_unit, 44.402093, 1.645972, 2.097143, 0.451172,   1.650000, 1.686255, 0.036255,   1.683032, 0.039478,
 0,x_unit, 44.427863, 1.648389, 2.305810, 0.657422,   1.647583, 1.699145, 0.051562,   1.678198, 0.039478,
 0,x_unit, 44.453674, 1.648389, 2.621631, 0.973242,   1.650806, 1.768433, 0.117627,   1.683032, 0.038672,
 0,x_unit, 44.479312, 1.650000, 2.906030, 1.256030,   1.652417, 1.761182, 0.108765,   1.686255, 0.040283,
 0,x_unit, 44.504982, 1.650000, 2.889917, 1.239917,   1.653223, 1.799853, 0.146631,   1.682227, 0.040283,
 0,x_unit, 44.530768, 1.649194, 2.644189, 0.994995,   1.650806, 1.752319, 0.101514,   1.685449, 0.036255,
 0,x_unit, 44.556650, 1.649194, 2.338843, 0.689648,   1.653223, 1.728955, 0.075732,   1.683838, 0.037866,
 0,x_unit, 44.582305, 1.650000, 2.114063, 0.464063,   1.649194, 1.691089, 0.041894,   1.689478, 0.033838,
 0,x_unit, 44.607981, 1.648389, 2.093115, 0.444726,   1.652417, 1.683032, 0.030615,   1.683838, 0.037866,
 0,x_unit, 44.633769, 1.665308, 2.329175, 0.663867,   1.662085, 1.732983, 0.070898,   1.691895, 0.049951,
 0,x_unit, 44.659556, 1.666113, 2.665942, 0.999829,   1.665308, 1.761182, 0.095874,   1.691895, 0.052368,
 0,x_unit, 44.685227, 1.662085, 2.882666, 1.220581,   1.658862, 1.799853, 0.140991,   1.690283, 0.049951,
 0,x_unit, 44.710873, 1.665308, 2.897168, 1.231860,   1.662891, 1.776489, 0.113599,   1.694311, 0.053979,
 0,x_unit, 44.736648, 1.664502, 2.641773, 0.977271,   1.664502, 1.772461, 0.107959,   1.695117, 0.052368,
 0,x_unit, 44.762423, 1.662085, 2.317090, 0.655005,   1.660474, 1.720898, 0.060425,   1.691895, 0.054785,
 0,x_unit, 44.788210, 1.658057, 2.122925, 0.464868,   1.661279, 1.699145, 0.037866,   1.693506, 0.049951,
 0,x_unit, 44.813871, 1.662085, 2.110840, 0.448755,   1.656445, 1.693506, 0.037061,   1.690283, 0.051562,
 0,x_unit, 44.839648, 1.657251, 2.359790, 0.702539,   1.660474, 1.708008, 0.047534,   1.687866, 0.048340,
 0,x_unit, 44.865423, 1.662085, 2.673193, 1.011108,   1.657251, 1.766016, 0.108765,   1.691089, 0.053979,
 0,x_unit, 44.891197, 1.662085, 2.909253, 1.247168,   1.660474, 1.786157, 0.125684,   1.685449, 0.052368,
 0,x_unit, 44.917098, 1.662085, 2.873804, 1.211719,   1.654028, 1.790186, 0.136157,   1.693506, 0.051562,
 0,x_unit, 44.942767, 1.650806, 2.613574, 0.962769,   1.647583, 1.748291, 0.100708,   1.685449, 0.040283,
 0,x_unit, 44.968540, 1.641943, 2.288892, 0.646948,   1.645166, 1.724927, 0.079761,   1.687866, 0.039478,
 0,x_unit, 44.994295, 1.649194, 2.064917, 0.415722,   1.647583, 1.701563, 0.053980,   1.683032, 0.039478,
 0,x_unit, 45.019984, 1.648389, 2.125342, 0.476953,   1.648389, 1.674170, 0.025781,   1.683838, 0.038672,
 0,x_unit, 45.045577, 1.649194, 2.368652, 0.719458,   1.649194, 1.708813, 0.059619,   1.685449, 0.037866,
 0,x_unit, 45.071320, 1.650000, 2.669165, 1.019165,   1.649194, 1.751514, 0.102319,   1.683032, 0.037866,
 0,x_unit, 45.096970, 1.654834, 2.881860, 1.227026,   1.650806, 1.787768, 0.136963,   1.685449, 0.038672,
 0,x_unit, 45.122764, 1.654834, 2.862524, 1.207690,   1.648389, 1.781323, 0.132935,   1.683838, 0.037866,
 0,x_unit, 45.146207, 1.649194, 2.619214, 0.970019,   1.648389, 1.753931, 0.105542,   1.686255, 0.040283,
 0,x_unit, 45.172009, 1.653223, 2.305810, 0.652588,   1.652417, 1.714453, 0.062036,   1.683838, 0.037866,
 0,x_unit, 45.197634, 1.652417, 2.093115, 0.440698,   1.649194, 1.706396, 0.057202,   1.686255, 0.039478,
 0,x_unit, 45.223416, 1.652417, 2.090698, 0.438281,   1.648389, 1.685449, 0.037061,   1.683838, 0.038672,
 0,x_unit, 45.249093, 1.648389, 2.350122, 0.701733,   1.653223, 1.720898, 0.067676,   1.687060, 0.038672,
 0,x_unit, 45.274868, 1.666919, 2.690918, 1.023999,   1.662085, 1.773267, 0.111182,   1.691895, 0.052368,
 0,x_unit, 45.300560, 1.666113, 2.919727, 1.253613,   1.662085, 1.786157, 0.124072,   1.693506, 0.049951,
 0,x_unit, 45.326306, 1.665308, 2.869775, 1.204468,   1.665308, 1.787768, 0.122461,   1.691089, 0.052368,
 0,x_unit, 45.351988, 1.664502, 2.604712, 0.940210,   1.664502, 1.760376, 0.095874,   1.693506, 0.048340,
 0,x_unit, 45.377649, 1.662891, 2.280835, 0.617944,   1.658862, 1.732983, 0.074121,   1.691089, 0.055591,
 0,x_unit, 45.403313, 1.661279, 2.089893, 0.428613,   1.654834, 1.695117, 0.040283,   1.695117, 0.053979,
 0,x_unit, 45.429099, 1.656445, 2.100366, 0.443921,   1.662085, 1.697534, 0.035449,   1.693506, 0.050757,
 0,x_unit, 45.454878, 1.662085, 2.246191, 0.584106,   1.658057, 1.720898, 0.062842,   1.691895, 0.050757,
 0,x_unit, 45.480534, 1.658057, 2.334814, 0.676758,   1.662085, 1.732178, 0.070093,   1.693506, 0.050757,
 0,x_unit, 45.506198, 1.654834, 2.432300, 0.777466,   1.664502, 1.759570, 0.095068,   1.691089, 0.051562,
 0,x_unit, 45.531987, 1.654834, 2.570874, 0.916040,   1.658057, 1.757959, 0.099902,   1.687060, 0.052368,
 0,x_unit, 45.557881, 1.662085, 2.671582, 1.009497,   1.660474, 1.766016, 0.105542,   1.691089, 0.054785,
 0,x_unit, 45.583537, 1.648389, 2.811768, 1.163379,   1.644360, 1.751514, 0.107153,   1.687866, 0.040283,
 0,x_unit, 45.609199, 1.647583, 2.882666, 1.235083,   1.647583, 1.787768, 0.140185,   1.683838, 0.039478,
 0,x_unit, 45.634991, 1.649194, 3.038965, 1.389770,   1.650000, 1.807910, 0.157910,   1.683032, 0.038672,
 0,x_unit, 45.660777, 1.656445, 3.131616, 1.475171,   1.656445, 1.803882, 0.147436,   1.683032, 0.040283,
 0,x_unit, 45.686454, 1.650000, 3.250854, 1.600855,   1.650000, 1.826440, 0.176440,   1.682227, 0.037866,
 0,x_unit, 45.712090, 1.654028, 3.295166, 1.641138,   1.647583, 1.832886, 0.185303,   1.683838, 0.037866,
 0,x_unit, 45.737870, 1.650000, 3.287915, 1.637915,   1.649194, 1.849805, 0.200610,   1.682227, 0.040283,
 0,x_unit, 45.763662, 1.654834, 3.292749, 1.637915,   1.654834, 1.848999, 0.194165,   1.687060, 0.041895,
 0,x_unit, 45.789332, 1.650000, 3.289526, 1.639526,   1.653223, 1.868335, 0.215112,   1.686255, 0.039478,
 0,x_unit, 45.815096, 1.654834, 3.287915, 1.633081,   1.654028, 1.864307, 0.210278,   1.682227, 0.039478,
 0,x_unit, 45.840771, 1.653223, 3.285498, 1.632275,   1.654834, 1.886060, 0.231226,   1.683032, 0.039478,
 0,x_unit, 45.866539, 1.656445, 3.291943, 1.635498,   1.657251, 1.892505, 0.235254,   1.685449, 0.043506,
 0,x_unit, 45.892277, 1.653223, 3.287109, 1.633887,   1.654834, 1.910229, 0.255396,   1.687060, 0.039478,
 0,x_unit, 45.917991, 1.668530, 3.291943, 1.623413,   1.662085, 1.907812, 0.245728,   1.691895, 0.050757,
 0,x_unit, 45.943649, 1.664502, 3.289526, 1.625024,   1.669336, 1.910229, 0.240893,   1.691895, 0.050757,
 0,x_unit, 45.969427, 1.662085, 3.287915, 1.625830,   1.662085, 1.931177, 0.269092,   1.693506, 0.052368,
 0,x_unit, 45.995208, 1.661279, 3.295166, 1.633887,   1.664502, 1.930371, 0.265869,   1.691895, 0.052368,
 0,x_unit, 46.020988, 1.662891, 3.292749, 1.629858,   1.665308, 1.902979, 0.237671,   1.689478, 0.051562,
 0,x_unit, 46.046641, 1.662085, 3.285498, 1.623413,   1.661279, 1.906201, 0.244922,   1.691895, 0.050757,
 0,x_unit, 46.072406, 1.654834, 3.289526, 1.634692,   1.662891, 1.914258, 0.251367,   1.691895, 0.050757,
 0,x_unit, 46.098114, 1.662085, 3.289526, 1.627441,   1.665308, 1.913452, 0.248145,   1.691895, 0.052368,
 0,x_unit, 46.123881, 1.657251, 3.287109, 1.629858,   1.662085, 1.911035, 0.248950,   1.691089, 0.051562,
 0,x_unit, 46.149537, 1.657251, 3.287109, 1.629858,   1.662891, 1.902979, 0.240088,   1.691089, 0.054785,
 0,x_unit, 46.175317, 1.660474, 3.285498, 1.625024,   1.662891, 1.872363, 0.209473,   1.691089, 0.049951,
 0,x_unit, 46.201086, 1.654834, 3.288721, 1.633887,   1.664502, 1.890088, 0.225586,   1.691895, 0.048340,
 0,x_unit, 46.226887, 1.662085, 3.287915, 1.625830,   1.658057, 1.882837, 0.224780,   1.691089, 0.047534,
 0,x_unit, 46.252620, 1.648389, 3.287109, 1.638721,   1.649194, 1.874780, 0.225586,   1.682227, 0.035449,
 0,x_unit, 46.278312, 1.650806, 3.289526, 1.638721,   1.650000, 1.865112, 0.215112,   1.691895, 0.038672,
 0,x_unit, 46.303985, 1.649194, 3.256494, 1.607300,   1.650000, 1.861084, 0.211084,   1.682227, 0.037866,
 0,x_unit, 46.329771, 1.650806, 3.200098, 1.549292,   1.648389, 1.841748, 0.193359,   1.686255, 0.039478,
 0,x_unit, 46.355566, 1.652417, 3.142895, 1.490479,   1.654028, 1.861084, 0.207056,   1.687060, 0.039478,
 0,x_unit, 46.381209, 1.652417, 3.082471, 1.430054,   1.654028, 1.814355, 0.160327,   1.683032, 0.037866,
 0,x_unit, 46.406867, 1.653223, 2.948730, 1.295508,   1.652417, 1.803882, 0.151465,   1.687866, 0.042700,
 0,x_unit, 46.432657, 1.649194, 2.869775, 1.220581,   1.650000, 1.782129, 0.132129,   1.678198, 0.039478,
 0,x_unit, 46.458427, 1.653223, 2.772290, 1.119067,   1.652417, 1.774878, 0.122461,   1.687060, 0.038672,
 0,x_unit, 46.484092, 1.653223, 2.658691, 1.005469,   1.650000, 1.765210, 0.115210,   1.682227, 0.040283,
 0,x_unit, 46.509774, 1.652417, 2.586182, 0.933765,   1.654028, 1.736206, 0.082178,   1.683838, 0.039478,
 0,x_unit, 46.535544, 1.650000, 2.419409, 0.769409,   1.654028, 1.753931, 0.099902,   1.683838, 0.037866,
 0,x_unit, 46.561428, 1.662891, 2.339648, 0.676758,   1.664502, 1.718481, 0.053980,   1.699145, 0.049951,
 0,x_unit, 46.587127, 1.665308, 2.237329, 0.572021,   1.664502, 1.716064, 0.051563,   1.691895, 0.049951,
 0,x_unit, 46.612775, 1.658862, 2.123730, 0.464868,   1.660474, 1.697534, 0.037061,   1.693506, 0.049951,
 0,x_unit, 46.638431, 1.665308, 2.006909, 0.341601,   1.660474, 1.683838, 0.023364,   1.691895, 0.051562,
 0,x_unit, 46.664214, 1.662891, 1.882031, 0.219141,   1.662085, 1.652417, -0.009668,   1.691895, 0.051562,
 0,x_unit, 46.690313, 1.658862, 1.747485, 0.088623,   1.661279, 1.652417, -0.008862,   1.690283, 0.052368,
 0,x_unit, 46.716432, 1.660474, 1.691089, 0.030615,   1.660474, 1.654028, -0.006445,   1.691895, 0.055591,
 0,x_unit, 46.742341, 1.662085, 1.557349, -0.104736,   1.661279, 1.637109, -0.024170,   1.690283, 0.053979,
 0,x_unit, 46.768611, 1.657251, 1.471948, -0.185303,   1.658862, 1.629053, -0.029809,   1.691895, 0.053979,
 0,x_unit, 46.794888, 1.657251, 1.359961, -0.297290,   1.658057, 1.633887, -0.024170,   1.691895, 0.051562,
 0,x_unit, 46.821213, 1.660474, 1.271338, -0.389136,   1.657251, 1.607300, -0.049951,   1.691895, 0.049951,
 0,x_unit, 46.847549, 1.658057, 1.193188, -0.464868,   1.658057, 1.574268, -0.083789,   1.687060, 0.048340,
 0,x_unit, 46.873802, 1.644360, 1.151294, -0.493066,   1.640332, 1.587964, -0.052368,   1.686255, 0.037866,
 0,x_unit, 46.900146, 1.643555, 1.057031, -0.586523,   1.645166, 1.586352, -0.058814,   1.683032, 0.037866,
 0,x_unit, 46.926435, 1.648389, 0.993384, -0.655005,   1.647583, 1.567017, -0.080566,   1.679810, 0.039478,
 0,x_unit, 46.952786, 1.647583, 0.957129, -0.690454,   1.644360, 1.587964, -0.056396,   1.683032, 0.041895,
